,id,host_id,minimum_nights,last_review,reviews_per_month
670,253475,417504,3,2019-06-24,0.66
671,253548,1331493,1,2015-06-25,0.04
672,253590,1331850,2,2019-06-28,0.23
673,253623,1332108,2,2018-11-26,0.77
674,253800,417504,3,2019-04-25,0.26
675,253803,417504,3,2019-06-22,0.26
676,253806,417504,3,2019-07-02,0.47
677,253811,417504,3,2019-07-03,0.32
678,253815,417504,3,2019-06-29,0.44
679,253828,417504,3,2018-07-26,0.09
680,253839,417504,3,2015-11-03,0.03
681,253842,417504,3,2018-04-19,0.1
682,253846,417504,3,2015-12-04,0.05
683,254131,1267021,5,2019-07-06,0.66
684,254168,417504,3,2018-11-16,0.08
685,254409,1336542,1,2014-01-13,0.03
686,255024,1340007,2,2019-06-24,2.69
687,255476,1302029,30,2019-05-31,0.8
688,255601,1343630,2,2019-06-23,2.04
689,255957,506779,7,2019-06-30,0.27
690,256078,1346437,10,2019-05-31,0.98
691,256328,1347034,2,2019-06-22,0.08
692,256369,1348494,4,2019-07-01,2.31
693,257097,315401,30,2019-01-28,0.33
694,257568,1123923,90,2017-08-12,0.57
695,257787,1356046,3,2019-06-21,2.65
696,258284,1358312,3,2019-04-10,2.5
697,258397,1354758,3,2019-06-24,1.45
698,258686,1233267,4,2015-12-30,0.23
699,258688,436599,4,2019-06-02,0.5
700,258690,1359611,365,2014-10-26,0.12
701,258740,1360043,1,2018-06-30,2.83
702,258838,1360198,2,2019-05-22,0.26
703,258876,1360198,7,,
704,259946,1360198,2,2019-05-19,0.09
705,260451,52335,7,2017-08-28,0.05
706,260765,480943,2,2019-07-01,3.45
707,261194,696482,3,2019-06-18,0.25
708,261259,1370358,7,2015-05-27,0.12
709,261344,568103,7,2019-06-02,0.55
710,261674,1372786,5,2017-04-01,0.33
711,261781,1359519,7,2017-12-30,0.12
712,262343,1376385,31,2019-06-06,0.63
713,262405,1376778,4,2019-06-24,0.62
714,262478,535128,5,2018-12-31,0.46
715,262583,605463,4,2019-06-25,1.66
716,263005,1380060,3,2019-06-02,1.2
717,263190,1020539,2,2019-01-01,0.91
718,263232,1381171,1,2019-01-27,0.18
719,263502,1382749,180,2015-08-19,0.26
720,263776,1384111,2,2019-01-02,1.02
721,263888,1384559,2,2019-04-28,1.41
722,264323,305972,7,2019-03-31,1.84
723,265036,21188,2,2019-06-09,0.59
724,265064,1123923,90,2017-05-03,0.27
725,265145,1390947,5,2015-01-08,0.09
726,265506,1392440,7,2015-11-01,0.12
727,265831,1394190,5,2018-07-05,0.09
728,265912,1394719,4,,
729,266146,1385157,30,2019-03-19,0.39
730,266155,1385157,30,2019-03-31,0.17
731,266351,1396546,15,2018-07-12,0.12
732,266437,1397061,4,,
733,266449,1397115,4,2019-06-03,0.77
734,266756,1398809,28,2018-06-30,0.99
735,267376,638721,30,2019-06-24,1.02
736,267435,1402454,1,2019-07-01,0.85
737,267535,1402951,2,2019-06-09,0.17
738,267652,164675,2,2019-01-21,0.42
739,267708,661399,3,2019-06-15,0.96
740,268392,1406773,2,2019-05-27,0.42
741,268481,1380703,30,2013-09-24,0.01
742,268868,1408733,3,2019-06-02,0.7
743,269283,1410714,3,2019-02-16,0.33
744,269889,1413098,2,2019-06-25,2.74
745,270139,1093220,15,2019-01-15,0.29
746,270231,1366310,2,2019-07-07,2.95
747,270315,1398639,10,2019-03-27,0.19
748,270345,1415590,3,2019-06-27,0.26
749,270680,1315849,1,2019-06-28,0.33
750,270681,1315849,2,2015-09-07,0.06
751,271083,1217923,4,2019-06-12,1.25
752,271128,1417166,5,2019-06-25,0.19
753,271130,1417166,5,2019-05-26,0.52
754,271694,1387370,365,2015-09-08,0.21
755,271950,1362808,3,2018-12-31,0.08
756,271954,1423798,2,2019-06-20,2.22
757,272026,1423613,122,2018-01-02,0.41
758,272044,1195295,3,2018-10-27,0.53
759,272427,511993,4,2019-04-21,0.07
760,272706,1402817,5,2017-06-18,0.08
761,272738,1427381,2,2019-06-30,0.38
762,273190,605463,5,2018-09-25,0.31
763,273256,1429642,6,,
764,274062,1433395,2,2019-06-24,0.88
765,274329,1434654,3,2019-06-25,1.75
766,274376,1434931,5,2019-06-24,0.13
767,274743,1436404,15,2014-08-31,0.02
768,275976,1417757,3,2019-06-30,2.31
769,276216,1440691,180,2016-09-01,0.03
770,276317,130901,3,2019-06-23,0.97
771,276482,305972,6,2019-06-02,1.42
772,277207,1447684,7,2019-06-08,0.25
773,277370,1448432,30,2019-05-13,0.6
774,277883,950657,6,2017-12-29,0.63
775,278090,1451723,3,2019-06-11,2.32
776,278145,1452026,5,2017-06-20,0.03
777,278631,1132207,30,2013-04-21,0.08
778,278876,368528,1,2017-03-18,0.04
779,279093,1455825,3,2018-04-10,0.06
780,279857,1420300,4,2019-07-02,1.37
781,279969,240427,3,2019-06-18,0.72
782,280315,1151818,5,2014-10-31,0.28
783,281521,70614,27,2012-10-02,0.01
784,281756,1468658,5,2019-06-19,0.16
785,281851,1469036,1,2019-06-25,2.38
786,282341,1471384,30,2017-07-30,0.05
787,282443,36897,3,2019-05-18,1.17
788,282514,1464358,3,2019-06-25,1.57
789,282863,322934,6,2019-06-21,0.76
790,282977,1474071,3,2019-07-06,2.52
791,283072,1474637,7,,
792,283090,511175,7,2018-08-10,0.26
793,283184,1427381,7,,
794,283272,524730,19,2016-08-03,0.06
795,283550,1476954,3,2019-04-21,0.23
796,284208,1366270,4,2018-11-12,0.47
797,284855,1482460,5,2019-06-19,1.1
798,285442,1475866,6,2013-05-06,0.01
799,285492,1486034,1,2018-08-03,0.71
800,285716,1487126,15,2013-09-11,0.06
801,286662,1491538,3,2019-07-02,2.6
802,286838,1492339,2,2015-10-31,1.1
803,287397,1029021,3,2019-06-24,0.23
804,287408,1495090,2,2018-07-31,0.82
805,287417,1495196,2,2019-06-23,0.68
806,287421,1495141,3,2017-08-01,1.13
807,287481,1495502,6,2019-05-01,0.72
808,287839,1498424,3,2019-06-27,0.4
809,287845,1496847,31,2019-07-01,1.33
810,289020,347036,8,2018-08-29,0.19
811,289037,632334,2,2016-09-05,0.18
812,289288,1502469,2,2019-05-11,1.42
813,289665,1503831,20,2016-08-11,1.71
814,289703,815741,5,2016-11-26,0.11
815,289958,1454655,2,2014-09-09,0.06
816,289995,1505217,4,2019-06-23,0.52
817,290457,207124,30,2019-02-16,0.41
818,291524,1470688,7,2019-06-25,0.16
819,291714,1321504,5,2018-04-15,0.45
820,291812,1509416,5,2016-08-30,0.03
821,292047,1490696,3,2019-07-04,2.38
822,292121,169927,3,2018-09-12,0.07
823,292266,1513294,60,2019-04-01,0.19
824,292637,1021834,5,,
825,293004,910719,1,,
826,293837,1495502,4,2019-06-11,0.66
827,294227,417504,3,2019-06-22,0.49
828,294239,1521432,3,2017-04-18,0.08
829,294242,417504,3,2019-06-05,0.93
830,294250,45682,1,2019-06-07,0.99
831,294259,417504,3,2019-06-30,0.84
832,294263,417504,3,2019-07-01,1.06
833,294280,417504,3,2019-04-23,0.26
834,294297,1521604,3,2019-06-23,0.16
835,294353,430188,28,2019-02-16,1.12
836,294490,417504,3,2019-06-10,0.61
837,294717,1523610,3,2015-05-20,0.19
838,295231,1387286,7,2014-03-24,0.02
839,295379,1525761,1,2019-06-19,0.89
840,295998,568585,3,2019-05-01,0.47
841,296345,496164,2,2019-05-31,1.07
842,296361,1528912,1,2019-05-18,0.89
843,296658,1530106,5,2017-09-21,0.09
844,296717,1530310,5,2018-10-10,0.2
845,296844,839679,3,2013-12-04,0.28
846,297611,997124,3,2018-05-13,0.07
847,297962,1535987,1,2018-01-02,0.05
848,298073,1536533,14,2016-11-08,0.25
849,298759,1539749,2,2019-07-07,1.12
850,298854,1412944,3,,
851,299062,236421,3,,
852,299078,787261,5,2019-06-23,1.69
853,299531,1220404,1,2019-06-30,1.39
854,299699,1557998,4,2018-04-02,0.1
855,301034,1550578,2,2019-06-26,0.49
856,302057,1555897,2,2019-01-02,1.77
857,302758,8605,7,2016-03-26,0.14
858,303345,1561505,3,2019-05-04,0.57
859,303462,1562045,1,,
860,304799,185753,2,2019-06-09,0.13
861,305211,1570170,3,2019-06-18,2.74
862,306702,1577493,3,2018-09-01,0.18
863,306799,1577961,5,2019-02-28,1.42
864,309342,1586945,3,2015-08-19,0.22
865,310220,1590548,14,2018-12-30,0.73
866,310272,1390555,1,2019-06-03,0.56
867,310325,745069,3,2019-06-10,0.39
868,310338,745069,3,2019-01-01,0.35
869,310524,1597481,3,2019-01-31,0.15
870,310796,1385157,30,2019-06-07,0.2
871,311003,72747,4,2013-04-21,0.01
872,311343,1601664,3,2019-05-14,2.44
873,311356,142147,2,2019-05-01,1.09
874,312429,1606222,2,2019-06-02,0.86
875,313890,1613244,30,2019-04-23,0.34
876,314982,1617817,3,2019-07-01,1.52
877,316238,279078,2,2019-06-09,0.47
878,317838,1631400,14,2019-07-01,0.73
879,317905,1631733,3,2019-01-02,0.71
880,318021,1632149,3,2019-06-30,0.57
881,318187,1633100,2,2019-06-20,0.48
882,319724,1639120,3,2019-06-16,2.29
883,319798,9647066,4,2019-07-03,0.81
884,319844,1639884,14,2019-05-02,0.25
885,320865,1643782,30,2019-03-31,0.28
886,320876,516347,2,2019-06-30,2.42
887,320877,1366194,4,2017-06-24,0.73
888,321014,1644452,5,2018-01-02,0.21
889,321136,1644999,3,2018-12-31,0.21
890,322037,1649300,2,2019-07-07,3.6
891,322604,1651591,2,2019-07-02,1.8
892,322974,1610852,2,2019-02-08,1.22
893,323706,6064192,30,2018-08-03,0.72
894,324115,1639120,2,2019-06-19,2.44
895,324517,1660724,1,2017-12-10,0.94
896,324800,1661965,3,2018-12-22,0.29
897,325429,92788,4,2019-06-28,1.15
898,326832,668564,2,2019-06-23,0.47
899,326956,51038,3,2019-04-22,0.18
900,327521,82896,5,2015-11-16,0.02
901,327778,1675255,3,2019-06-30,0.14
902,328040,1676487,10,2019-06-11,0.27
903,328693,1013131,3,2019-06-24,3.37
904,328744,890215,3,2019-07-07,0.13
905,329064,1680375,4,2017-01-02,0.11
906,329310,1681546,15,2016-05-14,0.1
907,329385,312288,7,2019-05-25,0.62
908,333189,1697784,4,2019-06-24,0.47
909,333323,1698391,2,2019-07-01,2.11
910,334607,52043,30,2019-05-03,0.6
911,334781,547177,1,2019-06-24,0.21
912,335797,1709216,3,2019-05-11,0.72
913,335819,1709216,3,2019-04-27,0.58
914,335820,1709216,3,2019-04-29,0.88
915,336220,1711529,3,2019-06-19,2.29
916,339456,1723485,1,2018-12-31,0.63
917,341525,1732559,6,2019-06-01,0.76
918,341982,483013,2,2015-08-23,0.45
919,342027,168417,1,2019-06-16,0.19
920,342965,1740233,4,2017-09-21,0.27
921,342995,1740216,2,2019-07-01,0.88
922,343276,1732559,5,2019-05-26,1.27
923,343971,10609846,1,2018-07-16,0.64
924,344019,1746209,1,2012-06-07,0.08
925,344068,1745312,21,,
926,344092,1745402,18,2016-07-13,0.22
927,346248,1755339,3,2015-05-31,0.09
928,346805,562614,1,2014-10-28,0.6
929,347865,251176,3,2019-06-24,2.99
930,349841,202507,5,,
931,350168,1774431,30,2018-01-02,0.1
932,350525,74777,14,2018-06-19,0.52
933,351530,1747222,5,2018-11-04,0.08
934,351859,417652,4,2019-07-01,0.86
935,352651,1785800,5,2019-06-23,0.13
936,352864,1786901,3,2019-06-29,1.47
937,353317,314377,3,2019-06-23,1.49
938,354095,1474749,6,2019-06-07,0.47
939,355106,1797859,7,2019-04-07,0.39
940,356230,1251762,3,2014-06-09,0.39
941,357509,684129,7,2019-03-01,0.31
942,359982,1631288,4,2019-04-13,0.34
943,360400,1386983,3,2019-06-02,2.45
944,361803,1562039,30,2018-04-15,0.14
945,363320,390251,2,2018-07-30,0.09
946,363673,256239,7,,
947,364275,1840564,3,2019-07-04,1.8
948,364785,1842714,2,2018-12-29,0.74
949,367042,774128,5,2014-09-04,0.02
950,367810,1728785,5,2019-04-24,0.09
951,369411,179679,2,2019-06-27,3.18
952,369567,1863447,3,2019-01-01,0.82
953,369671,1863713,30,2019-07-01,0.66
954,371138,1869567,2,2015-10-12,0.1
955,373618,1879389,3,2019-06-30,0.71
956,374548,1884204,5,2019-07-02,3.04
957,375249,1887999,3,2019-05-26,0.92
958,377217,1895957,3,2017-04-14,0.25
959,378460,1900800,7,2019-06-17,0.15
960,380416,438133,4,2019-04-30,0.67
961,380730,1317588,30,2018-12-04,0.08
962,382523,732535,3,2018-10-24,0.12
963,382524,732535,3,2019-04-04,0.16
964,385190,1928213,1,2019-06-06,0.28
965,385657,1930204,5,2015-05-15,0.02
966,385824,1931205,2,2019-07-03,1.22
967,386555,773928,2,2019-01-01,0.19
968,386744,1935291,7,2019-06-07,1.06
969,386799,1935605,3,2016-01-03,1.32
970,387324,1828506,240,2018-09-04,0.17
971,387377,390251,2,2019-06-03,0.8
972,387666,1939728,3,2019-03-04,0.41
973,387735,1146958,30,2019-06-11,1.46
974,389482,1947974,1,2018-11-09,0.69
975,391948,1960128,1,2015-09-30,0.11
976,391955,1960189,2,2019-06-24,1.22
977,392948,312722,15,2019-06-26,0.57
978,393016,1303029,2,2019-05-05,1.51
979,393094,1965972,4,2019-05-25,0.31
980,393682,1968502,5,2018-01-02,0.7
981,394026,1651591,2,2018-10-08,0.02
982,394111,1947974,1,2017-01-01,0.18
983,394235,1970839,7,,
984,396636,1981742,5,2019-05-16,0.44
985,397034,70234,1,2013-06-22,0.28
986,397297,1982209,3,2015-11-17,1.05
987,397420,1985717,3,2017-09-05,0.07
988,398281,325790,7,2016-12-04,0.34
989,398283,1989327,3,2019-07-05,0.46
990,399946,1996265,10,2019-05-16,0.77
991,400039,1488809,30,2017-06-30,0.68
992,400466,1985759,30,2016-10-11,0.37
993,401579,462379,30,2019-06-23,1.84
994,401836,2005740,4,2019-05-21,0.22
995,402037,2006712,1,,
996,403056,2010724,3,2019-05-28,0.84
997,403264,1386983,3,2019-07-03,1.88
998,403668,2013117,2,2019-01-02,0.18
999,404502,242506,3,2019-06-05,3.09
1000,404923,2017752,3,2019-06-24,2.75
1001,405025,2018042,2,2019-07-01,0.94
1002,405408,2020431,3,2019-06-22,1.53
1003,406926,2027134,28,2019-07-03,0.93
1004,406992,1952186,3,2016-10-22,0.08
1005,407469,2015914,3,2019-05-26,1.28
1006,408491,2034361,5,,
1007,408983,520189,2,2019-06-09,1.05
1008,409262,1621363,29,2019-02-14,0.26
1009,409293,2010724,3,2019-05-28,0.76
1010,409666,405225,2,2016-09-18,0.1
1011,411336,2047776,2,2019-07-01,2.81
1012,411525,1697784,6,2019-05-17,0.7
1013,411918,2050338,5,2019-07-02,1.47
1014,412061,2051075,30,2019-06-01,0.67
1015,412180,2051961,5,2018-09-03,0.1
1016,413504,1286417,3,2019-06-13,1.57
1017,413775,2058589,2,2019-05-09,0.24
1018,413876,2059155,1,2018-09-26,0.57
1019,414801,319077,1,2019-03-24,0.65
1020,415304,2050328,14,2016-05-31,0.03
1021,416557,2714164,6,2019-03-13,0.47
1022,417685,119588,1,2019-06-22,1.76
1023,418291,626289,3,2019-06-25,0.33
1024,419373,2085639,2,2019-06-30,2.4
1025,419792,2087636,7,2019-05-04,0.22
1026,421554,2096690,15,2016-10-30,0.52
1027,422040,1090764,30,2017-08-11,0.31
1028,424192,2108853,30,2016-05-21,0.21
1029,424667,2111060,1,2019-04-02,1.54
1030,424767,2103888,2,2019-06-20,2.25
1031,424889,2076827,7,2015-05-21,0.09
1032,424930,905122,28,2015-10-06,0.06
1033,425784,2116807,4,2018-01-02,0.09
1034,428226,2128778,2,2019-05-11,0.71
1035,430427,820046,2,2017-01-31,0.15
1036,430665,2141109,1,2014-08-22,0.09
1037,431865,361855,3,2019-06-30,0.87
1038,432090,2148881,180,2016-09-28,0.79
1039,433218,644941,4,2019-05-20,0.47
1040,433414,287733,20,2019-06-28,1.04
1041,433914,1906804,4,2019-06-17,0.46
1042,434792,2117078,3,2019-06-07,1.22
1043,435774,2164138,4,2018-11-25,0.39
1044,435776,2164452,5,2017-10-03,0.09
1045,435909,2165401,88,2016-12-24,0.22
1046,435946,2165711,6,2019-06-14,1.14
1047,436510,2168251,3,2018-09-25,0.19
1048,436619,2168468,2,2019-06-09,0.76
1049,436824,200243,1,2019-04-27,0.31
1050,436916,2169825,2,2016-10-11,0.08
1051,437352,290662,115,2018-12-31,0.17
1052,437906,2175110,5,2015-10-07,0.07
1053,438513,2177462,3,2019-06-16,1.0
1054,439750,1566042,150,2018-05-19,0.14
1055,439870,1903758,20,,
1056,442636,1655939,3,2019-06-24,3.3
1057,442649,793225,9,2018-08-22,0.11
1058,443646,2204078,14,2019-05-16,0.45
1059,444171,2206506,7,2017-04-17,0.1
1060,444430,420542,1,2018-03-27,0.27
1061,446367,2216673,4,2019-06-10,0.27
1062,447766,1109143,1,2014-08-21,0.02
1063,447840,242506,2,2016-01-09,0.06
1064,448048,1267021,5,2019-05-24,0.37
1065,448049,1267021,7,2018-09-30,0.64
1066,449034,124357,1,2019-06-07,1.78
1067,449130,2229582,1,2019-06-28,1.09
1068,449660,2233165,2,2019-06-16,1.35
1069,449680,1812871,5,2018-12-15,0.96
1070,450009,2219255,5,2019-06-09,1.21
1071,450577,2237267,3,2019-06-07,0.84
1072,450578,9647066,7,2019-05-12,0.32
1073,450905,2228665,2,,
1074,452068,2246071,1,2015-08-16,0.06
1075,452541,2248545,3,2019-07-01,1.4
1076,453094,137814,2,2019-06-23,3.88
1077,453161,2107905,2,2018-06-23,0.09
1078,453255,2252261,4,2019-04-29,0.15
1079,453317,1530310,21,2013-11-01,0.07
1080,454334,2257289,1,2014-12-31,0.03
1081,454763,2259061,20,2018-08-16,0.18
1082,454929,1385575,2,2019-07-02,1.33
1083,455734,2265389,2,2019-07-02,1.47
1084,455801,2265770,4,2018-09-19,1.25
1085,456110,2267508,4,2015-10-04,0.27
1086,456190,2267864,2,2019-06-29,3.15
1087,456457,1594083,3,2016-08-29,0.08
1088,456526,2270183,3,2019-06-23,1.76
1089,457829,2275829,1,2019-07-01,2.06
1090,458154,2268393,4,2019-06-10,1.51
1091,458377,346366,3,2019-05-28,0.15
1092,459066,2282355,2,2019-01-01,0.27
1093,460036,2287727,2,2019-06-08,0.55
1094,460999,128890,8,2019-03-28,0.11
1095,461050,2286224,3,2016-05-12,0.2
1096,462454,2298239,5,2018-03-24,0.06
1097,463107,2301624,90,2018-12-16,0.22
1098,464231,1530310,7,2012-05-29,0.02
1099,465277,2065453,2,2018-01-01,0.54
1100,466277,815977,3,2019-07-02,1.25
1101,466457,2316542,3,2019-07-01,2.15
1102,467569,282315,3,2019-06-11,0.41
1103,467634,2321321,1,2019-06-18,5.27
1104,467866,2321870,2,2019-07-05,2.3
1105,468613,2325861,1,,
1106,470090,2332430,1,2019-07-01,2.65
1107,470370,2120259,4,2019-06-24,1.19
1108,470498,2334269,2,2015-12-22,0.13
1109,470709,2335775,30,2018-12-12,1.87
1110,471712,1274269,28,2019-05-26,0.81
1111,471758,2339722,10,2018-06-19,0.05
1112,471845,2220859,14,2013-09-01,0.04
1113,471914,2147438,4,2019-04-26,0.16
1114,472052,2341078,5,2014-08-22,0.15
1115,472376,1689040,2,2016-05-23,0.17
1116,472546,1600988,15,2019-01-04,0.06
1117,473592,2347382,1,2019-06-17,1.68
1118,473777,2348973,5,2017-02-19,0.12
1119,474283,950232,7,,
1120,475216,2355439,2,2015-07-27,0.2
1121,476527,2027013,30,2019-05-05,0.67
1122,476570,2027013,30,2019-03-09,0.83
1123,476571,2027013,30,2019-01-10,0.74
1124,476899,2363997,6,2018-10-11,0.2
1125,476983,277379,1,2019-07-05,5.12
1126,478053,2368753,4,2019-01-06,0.56
1127,478385,2368133,3,2019-06-29,1.56
1128,478832,2371814,6,2014-05-20,0.03
1129,478949,1130454,3,2017-11-04,0.19
1130,479002,1708956,2,2019-07-03,1.14
1131,479263,2373905,30,2019-01-19,0.42
1132,479285,2374190,3,2012-12-30,0.01
1133,479867,2377104,2,2019-07-07,3.9
1134,480549,2361715,3,2017-12-11,1.41
1135,481022,2382189,1,2019-06-22,3.24
1136,482365,914838,30,2017-01-31,0.37
1137,482765,2389885,2,2019-06-30,1.3
1138,483414,1539749,2,2019-05-20,0.26
1139,483485,1492619,2,2019-07-02,3.78
1140,483505,2393537,7,2019-06-20,0.85
1141,484297,2397411,4,2018-09-12,0.12
1142,484312,2306962,2,2019-02-20,0.39
1143,484728,2396741,30,2017-08-12,0.05
1144,485026,2400932,31,2014-06-30,0.2
1145,486350,2407024,7,2016-08-21,0.15
1146,488083,619154,2,2019-05-27,0.67
1147,489018,864370,2,2019-06-23,0.74
1148,489365,2420670,3,2019-06-27,2.85
1149,489924,1027283,2,2019-06-30,0.39
1150,489965,2423067,3,2019-03-09,0.66
1151,490011,2423401,5,,
1152,490278,2424873,14,2018-03-02,0.35
1153,490989,2427385,3,2017-03-29,0.05
1154,491123,2427868,2,2019-06-17,1.6
1155,491529,2429432,3,2019-05-17,0.45
1156,491942,1995093,3,2016-10-09,0.3
1157,491977,2431528,5,2019-05-11,0.26
1158,493177,2436633,2,2019-06-16,1.92
1159,493611,1407251,1,2019-05-19,0.76
1160,494296,2442340,7,,
1161,494937,1527535,2,2019-07-07,0.76
1162,495249,2446219,1,2019-06-14,2.63
1163,495348,2389885,4,2013-03-31,0.03
1164,496166,2450665,3,2019-07-01,0.27
1165,497370,2455462,2,2017-05-30,0.41
1166,498052,2426779,1,2019-06-10,1.46
1167,498120,2459648,7,2018-07-23,0.17
1168,498859,2462260,4,2019-07-06,1.27
1169,500845,1336370,4,2019-06-21,1.88
1170,500886,2206506,3,2019-06-15,1.25
1171,501041,1386685,7,,
1172,501082,2471671,30,2019-06-07,2.15
1173,501098,2472680,4,2019-06-15,2.54
1174,501693,1490833,1,2019-06-23,3.51
1175,502132,48599,1,2017-05-07,0.71
1176,502309,2478675,1,2019-06-10,2.14
1177,502429,2100968,3,2019-07-07,1.37
1178,503460,2483236,2,2018-10-22,0.24
1179,503529,2483293,3,2019-02-23,0.1
1180,503585,2483766,5,2013-07-14,0.05
1181,503722,2484383,2,2019-06-03,0.29
1182,503790,2484654,4,2019-05-26,0.28
1183,504322,471928,3,2017-07-01,0.21
1184,504362,2487309,3,2019-07-04,0.65
1185,504394,2487319,4,2014-09-03,0.03
1186,504437,2356449,3,2019-06-30,0.7
1187,505029,2490471,4,2018-11-16,0.17
1188,505231,2490915,1,2012-06-22,0.01
1189,505315,167417,2,2019-06-23,0.49
1190,506121,2267153,5,2019-06-30,5.26
1191,506527,864735,30,2019-04-30,0.29
1192,506571,2349977,7,2019-03-22,0.32
1193,506575,2001830,3,2019-06-06,2.21
1194,507393,1539749,2,2019-05-27,0.54
1195,509989,2472305,1,2019-06-23,2.08
1196,510218,2513726,2,2019-06-18,1.92
1197,510454,2515124,3,2016-06-23,0.02
1198,511436,2519356,3,2018-05-26,0.07
1199,511733,1840766,5,2015-09-20,0.04
1200,511960,2521848,1,2016-05-09,0.18
1201,512209,2521513,3,2019-01-01,0.7
1202,512210,2522854,2,2019-06-22,3.85
1203,512775,2396295,2,2019-06-11,2.2
1204,513343,2528671,30,2012-07-11,0.01
1205,513688,2530670,2,2019-07-07,1.56
1206,514457,2096690,10,2019-05-26,0.17
1207,514548,2533991,30,,
1208,515392,2538544,1,2019-06-02,0.78
1209,516452,2542888,30,2019-05-12,0.06
1210,516461,2542895,5,2016-08-04,0.1
1211,516643,2543761,3,2013-01-04,0.01
1212,516791,696306,10,2019-05-22,0.39
1213,517626,2438262,1,2014-12-03,0.14
1214,517654,78742,30,2015-08-15,0.04
1215,518566,1497427,3,2019-05-15,0.13
1216,518576,2155917,30,2019-07-02,0.73
1217,518960,2155832,4,2019-07-04,3.17
1218,519310,1366310,2,2019-07-07,2.92
1219,521018,2562882,14,2016-04-28,0.04
1220,521038,2563132,7,2012-12-25,0.09
1221,521522,2440317,4,2012-12-31,0.06
1222,521672,1720619,4,2019-06-21,1.92
1223,521806,2389494,5,2019-05-17,0.1
1224,522081,1413546,2,2019-06-14,2.19
1225,523123,2572253,5,2018-12-30,0.23
1226,524111,62508,3,2019-06-24,1.66
1227,525120,184883,6,2019-05-27,0.49
1228,525293,2556498,3,2019-07-01,1.41
1229,525388,787204,7,2019-06-23,0.24
1230,525412,1104814,5,2015-06-28,0.06
1231,525523,2582890,2,2018-07-04,0.62
1232,526520,2576980,2,,
1233,526532,2492286,2,2018-09-10,0.29
1234,526923,2589521,3,2019-06-15,0.32
1235,526942,2205455,30,2018-09-14,0.04
1236,527076,2590219,2,,
1237,528485,17985,10,2019-04-30,0.07
1238,530247,2604437,4,2014-06-28,0.03
1239,530431,2605064,3,2019-07-04,2.42
1240,530576,263510,14,2019-06-28,1.03
1241,530632,1816331,5,2018-10-18,0.1
1242,531091,1787284,30,2019-06-19,3.7
1243,531208,2495836,2,2014-07-08,0.13
1244,531258,2609535,30,2018-10-15,0.23
1245,531455,1445298,7,2019-06-05,0.27
1246,532288,683230,5,2019-06-30,1.25
1247,532749,2617850,7,2019-06-21,0.98
1248,533168,2620162,30,2019-06-08,1.09
1249,533506,2027013,30,2019-07-03,0.77
1250,533625,367815,3,2018-10-08,0.35
1251,533927,2624738,4,2019-06-24,2.03
1252,534897,2426404,6,2015-06-12,0.09
1253,535095,598770,7,2019-06-29,0.52
1254,535352,2630351,3,2019-07-02,0.5
1255,536578,2635819,10,2019-06-20,0.27
1256,538344,2644519,2,2019-06-11,2.31
1257,538590,2645592,3,2019-05-15,0.87
1258,539160,512878,1,2019-04-28,0.58
1259,539350,2640100,2,2018-09-14,0.51
1260,540057,2653648,1,2019-06-13,1.19
1261,540489,2656413,6,2019-01-20,0.21
1262,541725,1879389,4,2019-04-07,0.44
